# Format matches Extraction version: V6.5 
# <?xml version="1.0" encoding="UTF-8"?>
# 
# <!-- generated on 2022-07-16 19:07:53 by Eclipse SUMO netconvert Version 1.14.0
# -->
# 
# <configuration xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance" xsi:noNamespaceSchemaLocation="http://sumo.dlr.de/xsd/netconvertConfiguration.xsd">
# 
#     <input>
#         <sumo-net-file value="resources\gtfs\numerical.net.xml"/>
#     </input>
# 
#     <output>
#         <output-file value="resources\gtfs\bus.net.xml"/>
#         <dlr-navteq-output value="resources\gtfs\bus"/>
#         <dlr-navteq.precision value="0"/>
#         <output.street-names value="true"/>
#         <output.original-names value="true"/>
#     </output>
# 
#     <processing>
#         <numerical-ids value="true"/>
#         <dismiss-vclasses value="true"/>
#         <geometry.min-radius.fix.railways value="false"/>
#         <geometry.avoid-overlap value="false"/>
#         <geometry.max-grade.fix value="false"/>
#         <offset.disable-normalization value="true"/>
#         <lefthand value="false"/>
#     </processing>
# 
#     <edge_removal>
#         <keep-edges.by-type value="highway.living_street,highway.motorway,highway.motorway_link,highway.primary,highway.primary_link,highway.residential,highway.secondary,highway.tertiary,highway.tertiary_link,highway.trunk,highway.trunk_link,highway.unclassified"/>
#     </edge_removal>
# 
#     <junctions>
#         <no-internal-links value="true"/>
#         <no-turnarounds value="true"/>
#         <junctions.corner-detail value="0"/>
#         <junctions.limit-turn-speed value="5.5"/>
#         <rectangular-lane-cut value="false"/>
#     </junctions>
# 
#     <pedestrian>
#         <walkingareas value="false"/>
#     </pedestrian>
# 
#     <report>
#         <aggregate-warnings value="1"/>
#     </report>
# 
# </configuration>
# 
#
# NODE_ID	IS_BETWEEN_NODE	amount_of_geocoordinates	x1	y1	[x2 y2  ... xn  yn]
# [xmin_region] 1108143
# [xmax_region] 1117790
# [ymin_region] 4601130
# [ymax_region] 4611952
# [elements_multinode] 5674
# [elements_normalnode] 3934
# [xmin] 1108143
# [xmax] 1117790
# [ymin] 4601130
# [ymax] 4611952
1311009149	0	1	1113344	4606082
1311009227	0	1	1113294	4606031
1311765166	0	1	1114648	4605121
1311765203	0	1	1114571	4605046
1311766901	0	1	1114501	4605113
1311853273	0	1	1114605	4604906
1311974738	0	1	1115287	4605942
1317113373	0	1	1110735	4603868
1317738029	0	1	1110659	4603840
1318028315	0	1	1110632	4603838
1318030369	0	1	1111036	4603771
1327939060	0	1	1111293	4606260
1327939065	0	1	1111279	4606189
1331468378	0	1	1111594	4606841
1333499997	0	1	1114028	4604158
1333500055	0	1	1114141	4604012
1333500062	0	1	1114143	4604002
1333500069	0	1	1114119	4604031
1333696015	0	1	1113409	4603781
1333696027	0	1	1113453	4603834
1333698696	0	1	1113382	4603767
1342264850	0	1	1113696	4606534
1342278851	0	1	1114208	4606493
1342278916	0	1	1114257	4606142
1342279173	0	1	1114269	4606107
1354608352	0	1	1111381	4608339
1354636365	0	1	1111487	4608532
1357714444	0	1	1111780	4608331
1357714450	0	1	1111768	4608350
1357714461	0	1	1111721	4608370
1357991119	0	1	1111585	4608503
1357991130	0	1	1111452	4608542
1357991160	0	1	1111486	4608611
1357991177	0	1	1111533	4608486
1357991192	0	1	1111513	4608553
1360243524	0	1	1111287	4609736
1360932319	0	1	1112524	4606837
1365224340	0	1	1110837	4603770
1365224567	0	1	1110467	4604538
1366801311	0	1	1113002	4607234
1366801318	0	1	1112902	4607239
1366801552	0	1	1113539	4607362
1366801574	0	1	1113540	4607385
1366801576	0	1	1112897	4607389
1366801585	0	1	1113582	4607398
1366801612	0	1	1112823	4607425
1366801632	0	1	1112833	4607477
1366801635	0	1	1112902	4607479
1366801650	0	1	1113792	4607513
1366801712	0	1	1112672	4607751
1366801713	0	1	1112644	4607781
1374565076	0	1	1114312	4604608
1374579620	0	1	1112377	4605244
1374604242	0	1	1112434	4605162
1374950218	0	1	1114152	4604580
1374950230	0	1	1114145	4604567
1374950233	0	1	1114226	4604591
1374950239	0	1	1114218	4604571
1374950248	0	1	1114113	4604496
1374950252	0	1	1114111	4604528
1374950255	0	1	1114149	4604576
1374950272	0	1	1114161	4604607
1374950275	0	1	1114128	4604543
1374950282	0	1	1114138	4604581
1374950291	0	1	1114257	4604565
1374950318	0	1	1114120	4604527
1374950320	0	1	1114093	4604456
1377036405	0	1	1111084	4609282
1379035281	0	1	1114183	4604607
1388563516	0	1	1111304	4604833
1388563556	0	1	1111395	4604898
1388563697	0	1	1111718	4605109
1388563744	0	1	1111732	4605142
1388563773	0	1	1111998	4605111
1388563834	0	1	1111739	4605230
1388563854	0	1	1111714	4605251
1388564320	0	1	1111365	4606483
1388564457	0	1	1110868	4606779
1388564580	0	1	1110972	4607098
1388564586	0	1	1110941	4607105
1388564870	0	1	1110422	4607298
1388564940	0	1	1110492	4607358
1388565001	0	1	1110529	4607406
1390697740	0	1	1114174	4604640
1390697741	0	1	1114172	4604633
1390697742	0	1	1114182	4604630
1390697743	0	1	1114170	4604629
1403807833	0	1	1113766	4605034
1403807855	0	1	1113736	4604995
1403807876	0	1	1113898	4605024
1403807877	0	1	1113732	4604974
1404110904	0	1	1111316	4609361
1404110905	0	1	1111409	4609374
1404110910	0	1	1111255	4609424
1404110913	0	1	1111372	4609439
1404110969	0	1	1111832	4609936
1404110970	0	1	1111181	4609937
1404111127	0	1	1111792	4610303
1404111137	0	1	1111630	4610324
1404111151	0	1	1111739	4610342
1404111220	0	1	1111753	4610392
1404118470	0	1	1111484	4610649
1407184439	0	1	1115292	4607278
1408798896	0	1	1112112	4603515
1410021235	0	1	1111433	4609161
141559986	0	1	1112468	4608798
141559992	0	1	1112951	4607749
1416907769	0	1	1112682	4604597
1417986158	0	1	1111260	4605896
1422902403	0	1	1113509	4605260
1422902419	0	1	1113507	4605257
1422902424	0	1	1113568	4605308
1422902438	0	1	1112745	4605223
1422902444	0	1	1112326	4605167
1426821499	0	1	1112682	4606765
1426821512	0	1	1112754	4606732
1426821515	0	1	1112865	4606712
1428787783	0	1	1112115	4606555
1435318260	0	1	1113329	4605152
1445465581	0	1	1112441	4605246
1445465587	0	1	1112465	4605246
1448391521	0	1	1111138	4607496
1448391522	0	1	1111144	4607505
1448391530	0	1	1111153	4607504
1448998251	0	1	1114146	4607033
1450616622	0	1	1113224	4608862
1450619353	0	1	1113265	4609244
1454246746	0	1	1112135	4609264
1454246824	0	1	1112080	4609700
1454331957	0	1	1110972	4609876
1454331988	0	1	1110820	4609929
1458145803	0	1	1112447	4603851
1458145825	0	1	1112494	4604365
1458145871	0	1	1112535	4604508
1458145880	0	1	1112098	4604536
1458145905	0	1	1112091	4604576
1458146033	0	1	1111992	4604705
1458146109	0	1	1112260	4604943
1458146132	0	1	1112155	4605107
1461405501	0	1	1113266	4604884
1468788816	0	1	1112718	4609712
1474641649	0	1	1112264	4606524
1474641679	0	1	1111611	4608118
1474641680	0	1	1111639	4608125
1474641695	0	1	1111694	4608184
1474641712	0	1	1111444	4608209
1474641715	0	1	1111455	4608214
1492802030	0	1	1112339	4607143
1492802380	0	1	1112315	4607427
1493627050	0	1	1112812	4606101
1493627093	0	1	1112845	4606123
1500451406	0	1	1113089	4606692
1500451417	0	1	1113835	4607203
150768350	0	1	1110568	4607988
1520987849	0	1	1111163	4606550
1520990382	0	1	1111139	4607654
1521417426	0	1	1112397	4608726
1521933961	0	1	1112860	4605453
1522067364	0	1	1114313	4606384
1555876685	0	1	1112502	4604957
1555876706	0	1	1112446	4604998
1561077876	0	1	1111879	4605893
157369995	0	1	1114049	4606622
157370005	0	1	1114492	4606454
1580379281	0	1	1112022	4609916
1580379363	0	1	1111902	4609964
1580379365	0	1	1111967	4609968
1582494294	0	1	1114965	4604492
1582494320	0	1	1114976	4604493
1582532924	0	1	1112436	4605246
1582532946	0	1	1112471	4605246
1583413410	0	1	1112303	4608046
1583413411	0	1	1112309	4608048
1583413435	0	1	1112324	4608114
1583907804	0	1	1112546	4606227
1583907832	0	1	1113294	4607702
1583907886	0	1	1113135	4607839
1583908111	0	1	1113030	4607950
1583908774	0	1	1112693	4608154
1583908793	0	1	1112809	4608161
1583908841	0	1	1112702	4608188
1583908853	0	1	1113171	4608205
1583908885	0	1	1112787	4608228
1583908886	0	1	1112816	4608229
1583909257	0	1	1112853	4608316
1585237278	0	1	1112620	4606251
1585571253	0	1	1110670	4608647
1585571256	0	1	1110619	4608666
1585571283	0	1	1110481	4608780
1585571284	0	1	1110461	4608784
1588583838	0	1	1111949	4607006
1588957526	0	1	1111118	4609835
1588957529	0	1	1111193	4609865
1588957534	0	1	1111169	4609936
1588957536	0	1	1111167	4609942
1588994055	0	1	1111798	4608297
1589006664	0	1	1111661	4608134
1589006666	0	1	1111665	4608136
1589006698	0	1	1111658	4608193
1605286910	0	1	1111951	4606438
1605286932	0	1	1111969	4606449
1605286972	0	1	1111900	4606493
1608972384	0	1	1110959	4603775
1608972435	0	1	1111229	4603849
1609033755	0	1	1111374	4604564
1611059966	0	1	1111904	4609404
1616878452	0	1	1111037	4609511
1616878483	0	1	1111038	4609539
1620451942	0	1	1115387	4606530
1634525610	0	1	1111445	4607558
1634525613	0	1	1111466	4607598
1634525615	0	1	1111493	4607667
1637509954	0	1	1111633	4608123
1638162329	0	1	1112341	4607204
1638162381	0	1	1112322	4607274
1639755599	0	1	1112494	4607380
1639755613	0	1	1112493	4607401
1639755623	0	1	1112493	4607426
1639755638	0	1	1112471	4607445
1640507767	0	1	1112552	4606030
1640507808	0	1	1112315	4607810
1640507836	0	1	1112297	4607842
1640507844	0	1	1112286	4607861
1640507864	0	1	1112277	4607877
1641560168	0	1	1112138	4606815
1641560177	0	1	1112131	4606844
1643482683	0	1	1112242	4606045
1643482695	0	1	1112325	4606061
1643482698	0	1	1112186	4606071
1643482732	0	1	1112181	4606085
1650794771	0	1	1110530	4609415
1650927044	0	1	1114361	4607554
1650945266	0	1	1114113	4607668
1662768931	0	1	1112287	4607569
1671139935	0	1	1116421	4606767
1671139947	0	1	1116320	4606794
1678228032	0	1	1112651	4607205
1678228083	0	1	1112594	4607312
1683187568	0	1	1115106	4604242
1683190328	0	1	1115068	4604247
1687770966	0	1	1111876	4606797
1688379898	0	1	1112933	4605496
1715974687	0	1	1112854	4605647
1719498703	0	1	1112211	4606413
1737209672	0	1	1115550	4606683
1737209674	0	1	1115769	4606688
1737209704	0	1	1115941	4606722
1737209711	0	1	1115912	4606731
1737209714	0	1	1115797	4606731
1737209757	0	1	1115321	4606779
1737225939	0	1	1115617	4606358
1737225942	0	1	1115841	4606371
1739130356	0	1	1111875	4608968
1740376160	0	1	1112377	4607111
1741542779	0	1	1112511	4606483
1744777271	0	1	1114641	4603670
1744777292	0	1	1114226	4603739
1744777302	0	1	1114114	4603856
1744777309	0	1	1114453	4603902
1744777314	0	1	1114074	4603953
1749611869	0	1	1111993	4607733
1749611872	0	1	1112012	4607774
1749737764	0	1	1112086	4607649
1749737794	0	1	1112018	4607664
1749737936	0	1	1111838	4607784
1749882837	0	1	1113209	4604228
1749925805	0	1	1113842	4604230
1750318763	0	1	1112180	4606308
1750318764	0	1	1112228	4606309
1750318767	0	1	1112170	4606350
1755037816	0	1	1112393	4606074
1755263788	0	1	1112942	4604315
1755263805	0	1	1112861	4604396
1757411484	0	1	1110864	4608610
1762350842	0	1	1111805	4606829
1763371226	0	1	1116148	4608888
1771338647	0	1	1111748	4607611
1771338665	0	1	1111718	4607693
1771338709	0	1	1111753	4607843
1771338719	0	1	1111768	4607874
1775942849	0	1	1111012	4609775
1775942874	0	1	1111195	4609858
1775981518	0	1	1110706	4610026
1775981579	0	1	1110529	4610046
1784806800	0	1	1112250	4608654
1789901182	0	1	1112491	4607482
1789974496	0	1	1116053	4607488
1790059786	0	1	1116548	4606420
1797200783	0	1	1110941	4607719
1797200883	0	1	1111088	4607691
1797200899	0	1	1110934	4607720
1834846678	0	1	1110816	4610378
1847512295	0	1	1113314	4605177
1847512296	0	1	1113318	4605154
1848656046	0	1	1112810	4607247
1848656232	0	1	1112837	4607419
1848898627	0	1	1111790	4605756
1856984595	0	1	1113377	4608548
1856984600	0	1	1113453	4608593
1859169748	0	1	1110370	4610146
1869952890	0	1	1116122	4608505
1869952899	0	1	1116307	4608520
1869952947	0	1	1115885	4608616
1869952976	0	1	1115969	4608625
1869953036	0	1	1115958	4608663
1874961051	0	1	1111583	4611280
1874961198	0	1	1111640	4611452
1887020194	0	1	1112071	4608243
1887020230	0	1	1112048	4608285
1887020234	0	1	1112045	4608291
1893134515	0	1	1110854	4604008
1893134601	0	1	1110775	4604071
1893134693	0	1	1110897	4604095
1896171140	0	1	1111706	4607359
1896171175	0	1	1111291	4610389
1935260845	0	1	1113725	4607179
1935264868	0	1	1113540	4607006
1935266121	0	1	1113702	4606912
1935308462	0	1	1113764	4607054
1935360392	0	1	1113561	4606923
1935360393	0	1	1113548	4606962
1935360395	0	1	1113557	4606889
1935360399	0	1	1113645	4606918
1935477079	0	1	1113698	4607168
193574052	0	1	1111104	4606323
193579729	0	1	1111324	4608243
193579732	0	1	1111288	4608300
193579740	0	1	1111085	4608425
193579742	0	1	1111047	4608415
193579761	0	1	1111091	4608318
193579767	0	1	1111212	4608332
193579788	0	1	1111468	4608386
193579793	0	1	1111522	4608433
193580878	0	1	1111460	4608411
193580879	0	1	1111440	4608426
193580885	0	1	1111387	4608435
193580902	0	1	1111358	4608346
193580903	0	1	1111409	4608337
1937993555	0	1	1113736	4606779
1939984817	0	1	1111334	4604799
1939984818	0	1	1111364	4604763
1972905248	0	1	1113247	4605214
1985072612	0	1	1113210	4603539
1985072629	0	1	1113254	4603648
1985072749	0	1	1113107	4603812
1985072811	0	1	1113150	4603887
1985072842	0	1	1113108	4603923
1985072955	0	1	1113095	4604019
1985072958	0	1	1113142	4604020
1985072960	0	1	1113066	4604018
1985073010	0	1	1113142	4604059
1999373232	0	1	1116051	4605690
1999373541	0	1	1116248	4605964
1999373762	0	1	1115697	4606168
1999373838	0	1	1115739	4606258
1999373861	0	1	1115514	4606341
1999373862	0	1	1115436	4606343
1999373885	0	1	1115718	4606442
1999373890	0	1	1115571	4606426
1999373903	0	1	1115771	4606492
1999373905	0	1	1115709	4606493
1999373931	0	1	1115750	4606653
1999373974	0	1	1116113	4606740
1999374045	0	1	1116034	4606850
1999374063	0	1	1116044	4606877
1999374073	0	1	1115731	4606899
2022158745	0	1	1111740	4605750
2022158787	0	1	1111843	4605813
2060457731	0	1	1111971	4609431
2060457746	0	1	1111945	4609494
2116477077	0	1	1115426	4606560
2116477109	0	1	1116695	4606954
2116477113	0	1	1116597	4607037
2116477127	0	1	1116614	4607073
2116477159	0	1	1116689	4607131
2116477191	0	1	1116766	4607255
2116477199	0	1	1116364	4607300
2116477209	0	1	1116344	4607351
2141763468	0	1	1111851	4605241
2167545590	0	1	1110909	4609960
2170701540	0	1	1110520	4608842
2197854051	0	1	1113210	4605721
2198383340	0	1	1115505	4606764
2198383364	0	1	1115510	4606791
2199999053	0	1	1111870	4606847
2206484956	0	1	1112642	4605677
2232004946	0	1	1111255	4605830
2232004963	0	1	1111257	4605857
2232005142	0	1	1111307	4606225
2235776588	0	1	1112806	4604788
2238537071	0	1	1114265	4604978
2238538041	0	1	1114110	4605881
2239834901	0	1	1111386	4609060
2241609356	0	1	1113122	4607725
2241609367	0	1	1113044	4607727
2241609375	0	1	1113046	4607735
2245129421	0	1	1111388	4603452
2245129475	0	1	1111546	4603595
2245129483	0	1	1111249	4603668
2245129496	0	1	1111250	4603727
2245129520	0	1	1111386	4603760
2245129522	0	1	1111088	4603768
2245129608	0	1	1110932	4604012
2245129631	0	1	1111002	4604103
2250420025	0	1	1110789	4609948
2250996634	0	1	1112294	4603874
2250997924	0	1	1110611	4605172
2250998009	0	1	1110765	4605307
2251132526	0	1	1110351	4607765
2251298953	0	1	1110372	4609624
2251298959	0	1	1110440	4609626
2251298961	0	1	1110540	4609630
2275120574	0	1	1111133	4607608
2275120577	0	1	1111269	4607601
2301633829	0	1	1112842	4603555
2301633838	0	1	1112844	4603762
2301919551	0	1	1112348	4608958
2301965240	0	1	1113271	4609222
2304109728	0	1	1111620	4609888
2305041782	0	1	1113906	4607703
2305041784	0	1	1114275	4607710
2305041786	0	1	1114318	4607715
2305041894	0	1	1114237	4607782
2305041960	0	1	1113997	4607849
2305042044	0	1	1113882	4607899
2305042072	0	1	1114130	4607928
2305042117	0	1	1114050	4608009
2305042127	0	1	1114282	4608021
2305042150	0	1	1114030	4608046
2305042192	0	1	1114020	4608090
2305370342	0	1	1115843	4608136
2311431862	0	1	1110820	4610347
2314676455	0	1	1110886	4610591
2314676457	0	1	1111017	4610614
2314676458	0	1	1110903	4610616
2314676460	0	1	1110988	4610632
2314686883	0	1	1111329	4610574
2314699128	0	1	1110527	4610501
2314699152	0	1	1110463	4610515
2314704579	0	1	1110817	4610585
2314704580	0	1	1110827	4610589
2314952933	0	1	1112068	4605532
2314952946	0	1	1112139	4605538
2314952950	0	1	1112177	4605541
2315892506	0	1	1112487	4607658
2315892507	0	1	1112395	4607666
2316499444	0	1	1113363	4603673
2316543204	0	1	1111350	4604267
2319538890	0	1	1111965	4607055
2319691049	0	1	1112404	4607649
2319694651	0	1	1112379	4607694
2334374671	0	1	1110495	4609149
2334374672	0	1	1110423	4609178
2334374719	0	1	1110397	4609372
2339312522	0	1	1112243	4605758
2339312523	0	1	1112211	4605836
2339407955	0	1	1113053	4606264
2339472313	0	1	1111425	4603650
2339472315	0	1	1111439	4603711
2344153496	0	1	1112161	4607326
2359313635	0	1	1111706	4609513
2363026096	0	1	1112884	4607146
2363140480	0	1	1112385	4607774
2363252164	0	1	1112473	4607684
2363296867	0	1	1112381	4607434
2363296871	0	1	1112391	4607435
2364186769	0	1	1112438	4607726
2366965226	0	1	1112557	4607342
2366965227	0	1	1112549	4607340
2367807492	0	1	1110772	4603749
2371280664	0	1	1113096	4608609
2371280703	0	1	1112935	4608978
2371280708	0	1	1113012	4608996
2376361726	0	1	1112543	4601049
2376968764	0	1	1111268	4607625
2383256099	0	1	1111534	4608014
2400890771	0	1	1111539	4605878
2400890774	0	1	1111579	4605930
2407322967	0	1	1111322	4606370
2408827250	0	1	1111905	4606308
2408827257	0	1	1111918	4606331
2415909828	0	1	1113793	4604245
2441911888	0	1	1113768	4605397
2442543144	0	1	1112067	4604606
2442543160	0	1	1111975	4604661
2442543169	0	1	1111918	4604688
245017991	0	1	1114083	4607566
245018006	0	1	1115338	4607885
245018010	0	1	1115717	4607978
